Product naam;Prijs;Categorie;Sector*;Merk;Maten;Kleuren;Product foto;Product beschrijving;EAN
Blaklader Veiligheidschoen 2315 S3 Hoog;€ 100,97;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart;https://www.roerdink.nl/write/assets/modellen/0074037/0074037_0_Large.jpg;Blaklader klassieke veiligheid schoen met normale pasvorm, stalen neus en perforatiebescherming. Goede schokdemping, anti-statisch, water- en olie-afstotend. Ook verkrijgbaar met brede leest, met aluminium neus en synthetische antiperforatiebescherming.;7330509288740
Blaklader Veiligheidschoen 2315 S3 Hoog;€ 100,97;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart;https://www.roerdink.nl/write/assets/modellen/0074037/0074037_0_Large.jpg;Blaklader klassieke veiligheid schoen met normale pasvorm, stalen neus en perforatiebescherming. Goede schokdemping, anti-statisch, water- en olie-afstotend. Ook verkrijgbaar met brede leest, met aluminium neus en synthetische antiperforatiebescherming.;7330509288757
Blaklader Veiligheidschoen 2315 S3 Hoog;€ 100,97;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Zwart;https://www.roerdink.nl/write/assets/modellen/0074037/0074037_0_Large.jpg;Blaklader klassieke veiligheid schoen met normale pasvorm, stalen neus en perforatiebescherming. Goede schokdemping, anti-statisch, water- en olie-afstotend. Ook verkrijgbaar met brede leest, met aluminium neus en synthetische antiperforatiebescherming.;7330509288764
Blaklader lage Veiligheidsschoen S3 2429 Zwart melange/Grijs;€ 101,96;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart melange/Grijs;https://www.roerdink.nl/write/assets/modellen/0074208/0074208_0_Large.jpg;· Een lichtgewicht veiligheidsschoen in Nubuck-leer voor zowel binnen- als buitenwerkzaamheden.  · Met composiet neus en zachte anti-perforatiebescherming.  · Veiligheidsklasse S3 SRC;7330509380369
Blaklader lage Veiligheidsschoen S3 2429 Zwart melange/Grijs;€ 101,96;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart melange/Grijs;https://www.roerdink.nl/write/assets/modellen/0074208/0074208_0_Large.jpg;· Een lichtgewicht veiligheidsschoen in Nubuck-leer voor zowel binnen- als buitenwerkzaamheden.  · Met composiet neus en zachte anti-perforatiebescherming.  · Veiligheidsklasse S3 SRC;7330509380376
Blaklader lage Veiligheidsschoen S3 2429 Zwart melange/Grijs;€ 101,96;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart melange/Grijs;https://www.roerdink.nl/write/assets/modellen/0074208/0074208_0_Large.jpg;· Een lichtgewicht veiligheidsschoen in Nubuck-leer voor zowel binnen- als buitenwerkzaamheden.  · Met composiet neus en zachte anti-perforatiebescherming.  · Veiligheidsklasse S3 SRC;7330509380383
Blaklader lage Veiligheidsschoen S3 2429 Zwart melange/Grijs;€ 101,96;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Zwart melange/Grijs;https://www.roerdink.nl/write/assets/modellen/0074208/0074208_0_Large.jpg;· Een lichtgewicht veiligheidsschoen in Nubuck-leer voor zowel binnen- als buitenwerkzaamheden.  · Met composiet neus en zachte anti-perforatiebescherming.  · Veiligheidsklasse S3 SRC;7330509380390
Blaklader lage Veiligheidsschoen S3 2429 Zwart melange/Grijs;€ 101,96;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart melange/Grijs;https://www.roerdink.nl/write/assets/modellen/0074208/0074208_0_Large.jpg;· Een lichtgewicht veiligheidsschoen in Nubuck-leer voor zowel binnen- als buitenwerkzaamheden.  · Met composiet neus en zachte anti-perforatiebescherming.  · Veiligheidsklasse S3 SRC;7330509380406
Blaklader lage Veiligheidsschoen S3 2429 Zwart melange/Grijs;€ 101,96;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart melange/Grijs;https://www.roerdink.nl/write/assets/modellen/0074208/0074208_0_Large.jpg;· Een lichtgewicht veiligheidsschoen in Nubuck-leer voor zowel binnen- als buitenwerkzaamheden.  · Met composiet neus en zachte anti-perforatiebescherming.  · Veiligheidsklasse S3 SRC;7330509380413
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836446
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836453
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836460
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836477
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836484
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836491
Blaklader Elite Winterschoen hoog 2457 Zwart;€ 180,17;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Zwart;https://www.roerdink.nl/write/assets/modellen/0074214/0074214_0_Large.jpg;· Een hoge winterschoen in hoogwaardig leer en met een membraan zodat je tijdens koude winterdagen je voeten warm en droog houdt.  ·Met perforatiebescherming van textiel, aluminium neus en TPU-versterkte teen- en hielbescherming, kan deze schoen zware omstandigheden op een goede manier aan.  · Buitenzool van nitrilrubber voor maximale duurzaamheid.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal.  · Het meest geschikt voor buitenwerkzaamheden in de bouw en transport, transport, onderhoud, reparatie en bediening.  · Damesleest in de maten 35-39;7330509836507
Sioen Glenroe 700a Waadpak;€ 64,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;42;Groen;https://www.roerdink.nl/write/assets/modellen/0005481/0005481_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005481/0005481_1_Large.jpg;EXFLEX Waadpak voor de professional, 100% waterdicht / winddicht / scheurbestendig / zeer sterk / hoog frequent gelaste naden.;5415273340084
Sioen Glenroe 700a Waadpak;€ 64,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;43;Groen;https://www.roerdink.nl/write/assets/modellen/0005481/0005481_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005481/0005481_1_Large.jpg;EXFLEX Waadpak voor de professional, 100% waterdicht / winddicht / scheurbestendig / zeer sterk / hoog frequent gelaste naden.;5415273340091
Sioen Glenroe 700a Waadpak;€ 64,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;44;Groen;https://www.roerdink.nl/write/assets/modellen/0005481/0005481_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005481/0005481_1_Large.jpg;EXFLEX Waadpak voor de professional, 100% waterdicht / winddicht / scheurbestendig / zeer sterk / hoog frequent gelaste naden.;5415273340107
Sioen Glenroe 700a Waadpak;€ 64,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;45;Groen;https://www.roerdink.nl/write/assets/modellen/0005481/0005481_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005481/0005481_1_Large.jpg;EXFLEX Waadpak voor de professional, 100% waterdicht / winddicht / scheurbestendig / zeer sterk / hoog frequent gelaste naden.;5415273340114
Sioen Glenroe 700a Waadpak;€ 64,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;46;Groen;https://www.roerdink.nl/write/assets/modellen/0005481/0005481_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005481/0005481_1_Large.jpg;EXFLEX Waadpak voor de professional, 100% waterdicht / winddicht / scheurbestendig / zeer sterk / hoog frequent gelaste naden.;5411805442073
Sioen Glenroe 700a Waadpak;€ 64,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;47;Groen;https://www.roerdink.nl/write/assets/modellen/0005481/0005481_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0005481/0005481_1_Large.jpg;EXFLEX Waadpak voor de professional, 100% waterdicht / winddicht / scheurbestendig / zeer sterk / hoog frequent gelaste naden.;5415273340138
Sioen Regenbroek Rotterdam 4500;€ 39,95;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5414718114044
Sioen Regenbroek Rotterdam 4500;€ 39,95;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;2XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5414718114068
Sioen Regenbroek Rotterdam 4500;€ 39,95;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;3XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5414718114105
Sioen Regenbroek Rotterdam 4500;€ 39,95;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;4XL;Zwart;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5414718114174
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805095590
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;2XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805102458
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;3XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805169369
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;4XL;Korenblauw;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805168003
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805085515
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;2XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805085522
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;3XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805237945
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;4XL;Oranje;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805167761
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805095569
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;2XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805119937
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;3XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805167525
Sioen Regenbroek Rotterdam 4500;€ 35,99;Broeken;Bouw, Schoonmaak, Agrarisch, Beveiliging, Detailhandel, Industrie,  Staalbouw, Transport/Logistiek;Sioen;4XL;Marine;https://www.roerdink.nl/write/assets/modellen/0062406/0062406_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_2_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_3_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0062406/0062406_4_Large.jpg;Kwaliteit: 100% polyamide breisel met PU-coating, 180 gr/m², (Flexothane® Classic), Soepel, elastisch en comfortabel, Hoog frequent gelaste naden, Beenvernauwing d.m.v. drukknopen, Elastiek in lenden.;5411805095545
